,ID,Event_Type,Target,Product,Same_Angle,Inverted,Event_Time,System_Time
3976,613,on,,01_chocolate_1.jpg,False,0,0.800,1535514386.233
3977,,SIGNAL,,,,,,1535514387.063
3978,613,image_interval,,,,,0.400,1535514387.062
3979,613,on,00_chocolate_2.jpg,,False,1,0.800,1535514387.486
3980,,SIGNAL,,,,,,1535514392.479
3981,,K_PRESS,,,,,,1535514392.479
3982,,SIGNAL,,,,,,1535514392.479
3983,,SIGNAL,,,,,,1535514392.479
3984,,SIGNAL,,,,,,1535514393.436
3985,,SIGNAL,,,,,,1535514395.335
3986,614,interval,,,,,8.163,1535514388.315
3987,614,on,,03_chocolate_1.jpg,False,0,0.800,1535514396.502
3988,,SIGNAL,,,,,,1535514397.330
3989,614,image_interval,,,,,0.400,1535514397.329
3990,614,on,00_chocolate_3.jpg,,False,0,0.800,1535514397.753
3991,,SIGNAL,,,,,,1535514402.295
3992,,SIGNAL,,,,,,1535514402.295
3993,,SIGNAL,,,,,,1535514402.935
3994,,SIGNAL,,,,,,1535514404.836
3995,615,interval,,,,,6.713,1535514398.581
3996,615,on,SINGLETON,06_detergent_3.jpg,,0,0.800,1535514405.318
3997,,SIGNAL,,,,,,1535514409.841
3998,,SIGNAL,,,,,,1535514409.841
3999,,SIGNAL,,,,,,1535514410.535
4000,,SIGNAL,,,,,,1535514412.435
4001,616,interval,,,,,6.689,1535514406.150
4002,616,on,SINGLETON,02_detergent_2.jpg,,1,0.800,1535514412.865
4003,617,interval,,,,,0.858,1535514413.699
4004,617,on,SINGLETON,01_chocolate_1.jpg,,0,0.799,1535514414.582
4005,,K_PRESS,,,,,,1535514416.676
4006,,SIGNAL,,,,,,1535514416.676
4007,,SIGNAL,,,,,,1535514416.676
4008,618,interval,,,,,2.266,1535514415.409
4009,618,on,,07_detergent_2.jpg,False,0,0.799,1535514417.699
4010,,SIGNAL,,,,,,1535514418.527
4011,618,image_interval,,,,,0.400,1535514418.526
4012,618,on,00_detergent_1.jpg,,False,0,0.800,1535514418.950
4013,,SIGNAL,,,,,,1535514424.664
4014,,SIGNAL,,,,,,1535514424.664
4015,,SIGNAL,,,,,,1535514424.664
4016,,SIGNAL,,,,,,1535514425.735
4017,,SIGNAL,,,,,,1535514427.635
4018,619,interval,,,,,8.884,1535514419.779
4019,619,on,SINGLETON,04_detergent_3.jpg,,0,0.799,1535514428.687
4020,,SIGNAL,,,,,,1535514431.515
4021,,SIGNAL,,,,,,1535514431.515
4022,620,interval,,,,,2.997,1535514429.516
4023,620,on,,07_detergent_1.jpg,False,0,0.799,1535514432.538
4024,,SIGNAL,,,,,,1535514433.366
4025,620,image_interval,,,,,0.400,1535514433.365
4026,620,on,00_detergent_3.jpg,,False,1,0.800,1535514433.788
4027,,K_PRESS,,,,,,1535514436.550
4028,,SIGNAL,,,,,,1535514436.550
4029,,SIGNAL,,,,,,1535514437.135
4030,621,interval,,,,,2.932,1535514434.616
4031,621,on,SINGLETON,09_chocolate_2.jpg,,0,0.799,1535514437.573
4032,,SIGNAL,,,,,,1535514440.012
4033,,SIGNAL,,,,,,1535514440.935
4034,622,interval,,,,,2.611,1535514438.400
4035,622,on,SINGLETON,08_detergent_1.jpg,,0,0.801,1535514441.037
4036,,SIGNAL,,,,,,1535514444.994
4037,,SIGNAL,,,,,,1535514444.994
4038,,SIGNAL,,,,,,1535514446.636
4039,623,interval,,,,,6.126,1535514441.866
4040,623,on,SINGLETON,02_detergent_1.jpg,,0,0.801,1535514448.018
4041,,SIGNAL,,,,,,1535514452.520
4042,,SIGNAL,,,,,,1535514452.520
4043,,SIGNAL,,,,,,1535514452.520
4044,,SIGNAL,,,,,,1535514454.236
4045,624,interval,,,,,6.668,1535514448.851
4046,624,on,,08_detergent_3.jpg,False,0,0.799,1535514455.543
4047,,SIGNAL,,,,,,1535514456.371
4048,624,image_interval,,,,,0.400,1535514456.370
4049,624,on,00_detergent_1.jpg,,False,0,0.800,1535514456.794
4050,,SIGNAL,,,,,,1535514460.291
4051,,SIGNAL,,,,,,1535514460.291
4052,,SIGNAL,,,,,,1535514461.835
4053,625,interval,,,,,4.662,1535514457.627
4054,625,on,SINGLETON,04_chocolate_3.jpg,,0,0.800,1535514462.315
4055,,SIGNAL,,,,,,1535514465.626
4056,,SIGNAL,,,,,,1535514465.635
4057,,SIGNAL,,,,,,1535514467.534
4058,626,interval,,,,,4.477,1535514463.148
4059,626,on,,02_detergent_1.jpg,False,0,0.799,1535514467.650
4060,626,image_interval,,,,,0.400,1535514468.483
4061,626,on,00_detergent_3.jpg,,False,0,0.800,1535514468.907
4062,,SIGNAL,,,,,,1535514474.024
4063,,SIGNAL,,,,,,1535514474.024
4064,,SIGNAL,,,,,,1535514474.024
4065,,SIGNAL,,,,,,1535514475.135
4066,,SIGNAL,,,,,,1535514477.036
4067,627,interval,,,,,8.288,1535514469.734
4068,627,on,,07_detergent_3.jpg,False,0,0.801,1535514478.046
4069,,SIGNAL,,,,,,1535514478.935
4070,627,image_interval,,,,,0.400,1535514478.875
4071,627,on,00_detergent_2.jpg,,False,0,0.800,1535514479.299
4072,,SIGNAL,,,,,,1535514484.622
4073,,SIGNAL,,,,,,1535514484.622
4074,,SIGNAL,,,,,,1535514484.635
4075,,SIGNAL,,,,,,1535514486.535
4076,,SIGNAL,,,,,,1535514488.435
4077,628,interval,,,,,8.485,1535514480.135
4078,628,on,SINGLETON,05_detergent_1.jpg,,0,0.799,1535514488.646
4079,,SIGNAL,,,,,,1535514492.606
4080,,SIGNAL,,,,,,1535514492.606
4081,,SIGNAL,,,,,,1535514494.136
4082,629,interval,,,,,6.131,1535514489.474
4083,629,on,,06_chocolate_2.jpg,False,0,0.799,1535514495.628
4084,,SIGNAL,,,,,,1535514496.456
4085,629,image_interval,,,,,0.400,1535514496.455
4086,629,on,00_chocolate_1.jpg,,False,0,0.799,1535514496.878
4087,,SIGNAL,,,,,,1535514501.665
4088,,SIGNAL,,,,,,1535514501.665
4089,,SIGNAL,,,,,,1535514501.736
4090,,SIGNAL,,,,,,1535514503.635
4091,630,interval,,,,,6.957,1535514497.706
4092,630,on,SINGLETON,05_chocolate_2.jpg,,1,0.799,1535514504.689
4093,,SIGNAL,,,,,,1535514509.842
4094,,K_PRESS,,,,,,1535514509.842
4095,,SIGNAL,,,,,,1535514509.842
4096,,SIGNAL,,,,,,1535514509.842
4097,,SIGNAL,,,,,,1535514511.235
4098,,SIGNAL,,,,,,1535514513.135
4099,631,interval,,,,,8.319,1535514505.522
4100,631,on,SINGLETON,08_chocolate_2.jpg,,0,0.800,1535514513.868
4101,,SIGNAL,,,,,,1535514519.672
4102,,SIGNAL,,,,,,1535514519.672
4103,,SIGNAL,,,,,,1535514519.672
4104,,SIGNAL,,,,,,1535514520.735
4105,,SIGNAL,,,,,,1535514522.635
4106,632,interval,,,,,8.968,1535514514.702
4107,632,on,SINGLETON,07_detergent_2.jpg,,0,0.799,1535514523.698
4108,,SIGNAL,,,,,,1535514526.160
4109,,SIGNAL,,,,,,1535514526.435
4110,633,interval,,,,,2.630,1535514524.530
4111,633,on,,04_detergent_1.jpg,False,0,0.801,1535514527.183
4112,,SIGNAL,,,,,,1535514528.335
4113,633,image_interval,,,,,0.400,1535514528.012
4114,633,on,00_detergent_2.jpg,,False,0,0.800,1535514528.435
4115,,SIGNAL,,,,,,1535514533.474
4116,,SIGNAL,,,,,,1535514533.474
4117,,SIGNAL,,,,,,1535514534.035
4118,,SIGNAL,,,,,,1535514535.935
4119,634,interval,,,,,8.210,1535514529.263
4120,634,on,SINGLETON,05_detergent_1.jpg,,0,0.800,1535514537.501
4121,,SIGNAL,,,,,,1535514540.867
4122,,SIGNAL,,,,,,1535514540.867
4123,,SIGNAL,,,,,,1535514541.635
4124,635,interval,,,,,4.530,1535514538.336
4125,635,on,,09_detergent_2.jpg,False,0,0.800,1535514542.889
4126,,SIGNAL,,,,,,1535514543.721
4127,635,image_interval,,,,,0.400,1535514543.720
4128,635,on,00_detergent_1.jpg,,False,0,0.801,1535514544.144
4129,,SIGNAL,,,,,,1535514549.109
4130,,SIGNAL,,,,,,1535514549.109
4131,,SIGNAL,,,,,,1535514549.235
4132,,SIGNAL,,,,,,1535514551.135
4133,,SIGNAL,,,,,,1535514553.035
4134,636,interval,,,,,8.134,1535514544.973
4135,636,on,SINGLETON,01_detergent_1.jpg,,0,0.801,1535514553.133
4136,637,interval,,,,,0.994,1535514553.962
4137,637,on,,06_chocolate_2.jpg,True,0,0.800,1535514554.979
4138,,SIGNAL,,,,,,1535514555.807
4139,637,image_interval,,,,,0.400,1535514555.806
4140,637,on,00_chocolate_2.jpg,,True,0,0.800,1535514556.229
4141,,SIGNAL,,,,,,1535514558.334
4142,,SIGNAL,,,,,,1535514558.735
4143,638,interval,,,,,2.276,1535514557.058
4144,638,on,SINGLETON,07_detergent_2.jpg,,0,0.800,1535514559.359
4145,,SIGNAL,,,,,,1535514564.460
4146,,SIGNAL,,,,,,1535514564.460
4147,,SIGNAL,,,,,,1535514564.460
4148,,SIGNAL,,,,,,1535514566.335
4149,,SIGNAL,,,,,,1535514568.235
4150,639,interval,,,,,8.270,1535514560.188
4151,639,on,,07_chocolate_3.jpg,False,1,0.800,1535514568.482
4152,639,image_interval,,,,,0.400,1535514569.317
4153,639,on,00_chocolate_2.jpg,,False,0,0.800,1535514569.740
4154,,SIGNAL,,,,,,1535514573.157
4155,,K_PRESS,,,,,,1535514573.157
4156,,SIGNAL,,,,,,1535514573.157
4157,,SIGNAL,,,,,,1535514573.935
4158,640,interval,,,,,4.587,1535514570.569
4159,640,on,SINGLETON,07_detergent_3.jpg,,0,0.801,1535514575.182
4160,,SIGNAL,,,,,,1535514580.348
4161,,SIGNAL,,,,,,1535514580.348
4162,,SIGNAL,,,,,,1535514580.348
4163,,SIGNAL,,,,,,1535514581.535
4164,,SIGNAL,,,,,,1535514583.435
4165,641,interval,,,,,8.326,1535514576.021
4166,641,on,SINGLETON,03_detergent_3.jpg,,0,0.800,1535514584.372
4167,,SIGNAL,,,,,,1535514587.751
4168,,SIGNAL,,,,,,1535514587.751
4169,,SIGNAL,,,,,,1535514589.135
4170,642,interval,,,,,4.544,1535514585.205
4171,642,on,SINGLETON,01_detergent_2.jpg,,0,0.801,1535514589.774
4172,,SIGNAL,,,,,,1535514593.698
4173,,SIGNAL,,,,,,1535514593.698
4174,,SIGNAL,,,,,,1535514594.835
4175,643,interval,,,,,6.089,1535514590.608
4176,643,on,,07_detergent_2.jpg,True,0,0.800,1535514596.720
4177,,SIGNAL,,,,,,1535514597.549
4178,643,image_interval,,,,,0.400,1535514597.548
4179,643,on,00_detergent_2.jpg,,True,1,0.800,1535514597.972
4180,,SIGNAL,,,,,,1535514603.310
4181,,K_PRESS,,,,,,1535514603.310
4182,,SIGNAL,,,,,,1535514603.310
4183,,SIGNAL,,,,,,1535514603.310
4184,,SIGNAL,,,,,,1535514604.335
4185,,SIGNAL,,,,,,1535514606.235
4186,644,interval,,,,,8.506,1535514598.801
4187,644,on,SINGLETON,08_detergent_3.jpg,,0,0.800,1535514607.331
4188,,SIGNAL,,,,,,1535514612.762
4189,,SIGNAL,,,,,,1535514612.762
4190,,SIGNAL,,,,,,1535514612.762
4191,,SIGNAL,,,,,,1535514613.835
4192,,SIGNAL,,,,,,1535514615.734
4193,645,interval,,,,,8.600,1535514608.160
4194,645,on,SINGLETON,05_chocolate_3.jpg,,0,0.800,1535514616.786
4195,646,interval,,,,,0.506,1535514617.616
4196,646,on,,08_detergent_2.jpg,False,0,0.802,1535514618.145
4197,,SIGNAL,,,,,,1535514618.976
4198,646,image_interval,,,,,0.400,1535514618.974
4199,646,on,00_detergent_1.jpg,,False,1,0.800,1535514619.399
4200,,SIGNAL,,,,,,1535514624.049
4201,,SIGNAL,,,,,,1535514624.049
4202,,SIGNAL,,,,,,1535514624.049
4203,,SIGNAL,,,,,,1535514625.235
4204,647,interval,,,,,6.814,1535514620.234
4205,647,on,SINGLETON,06_detergent_1.jpg,,0,0.801,1535514627.076
4206,,SIGNAL,,,,,,1535514630.092
4207,,SIGNAL,,,,,,1535514630.092
4208,,SIGNAL,,,,,,1535514630.935
4209,648,interval,,,,,4.185,1535514627.905
4210,648,on,SINGLETON,08_chocolate_3.jpg,,0,0.801,1535514632.115
4211,,SIGNAL,,,,,,1535514634.893
4212,,SIGNAL,,,,,,1535514634.893
4213,649,interval,,,,,2.948,1535514632.944
4214,649,on,,07_detergent_2.jpg,False,1,0.800,1535514635.916
4215,,SIGNAL,,,,,,1535514636.745
4216,649,image_interval,,,,,0.400,1535514636.744
4217,649,on,00_detergent_3.jpg,,False,0,0.801,1535514637.168
4218,,SIGNAL,,,,,,1535514640.422
4219,,SIGNAL,,,,,,1535514640.434
4220,,SIGNAL,,,,,,1535514642.335
4221,650,interval,,,,,4.418,1535514638.003
4222,650,on,,03_detergent_1.jpg,False,0,0.800,1535514642.446
4223,650,image_interval,,,,,0.400,1535514643.274
4224,650,on,00_detergent_3.jpg,,False,0,0.799,1535514643.699
4225,,SIGNAL,,,,,,1535514646.774
4226,,SIGNAL,,,,,,1535514646.774
4227,,SIGNAL,,,,,,1535514648.035
4228,651,interval,,,,,4.245,1535514644.527
4229,651,on,,03_detergent_3.jpg,False,0,0.800,1535514648.796
4230,,SIGNAL,,,,,,1535514649.935
4231,651,image_interval,,,,,0.400,1535514649.625
4232,651,on,00_detergent_1.jpg,,False,0,0.801,1535514650.049
4233,,SIGNAL,,,,,,1535514653.864
4234,,SIGNAL,,,,,,1535514653.864
4235,,SIGNAL,,,,,,1535514655.635
4236,652,interval,,,,,4.984,1535514650.879
4237,652,on,,06_chocolate_3.jpg,True,0,0.800,1535514655.886
4238,652,image_interval,,,,,0.400,1535514656.713
4239,652,on,00_chocolate_3.jpg,,True,0,0.801,1535514657.136
4240,,SIGNAL,,,,,,1535514659.530
4241,,SIGNAL,,,,,,1535514659.530
4242,653,interval,,,,,2.563,1535514657.966
4243,653,on,SINGLETON,05_detergent_3.jpg,,0,0.799,1535514660.553
4244,,SIGNAL,,,,,,1535514663.011
4245,,SIGNAL,,,,,,1535514663.234
4246,654,interval,,,,,2.630,1535514661.380
4247,654,on,SINGLETON,03_detergent_3.jpg,,0,0.801,1535514664.036
4248,,SIGNAL,,,,,,1535514669.060
4249,,SIGNAL,,,,,,1535514669.060
4250,,SIGNAL,,,,,,1535514669.060
4251,,SIGNAL,,,,,,1535514670.835
4252,,SIGNAL,,,,,,1535514672.735
4253,655,interval,,,,,8.190,1535514664.869
4254,655,on,,04_chocolate_1.jpg,False,0,0.801,1535514673.081
4255,655,image_interval,,,,,0.400,1535514673.911
4256,655,on,00_chocolate_2.jpg,,False,0,0.800,1535514674.335
4257,,SIGNAL,,,,,,1535514678.400
4258,,SIGNAL,,,,,,1535514678.400
4259,,SIGNAL,,,,,,1535514678.435
4260,,SIGNAL,,,,,,1535514680.334
4261,656,interval,,,,,6.236,1535514675.163
4262,656,on,SINGLETON,02_chocolate_2.jpg,,1,0.800,1535514681.425
4263,,K_PRESS,,,,,,1535514684.007
4264,,SIGNAL,,,,,,1535514684.007
4265,,SIGNAL,,,,,,1535514684.135
4266,657,interval,,,,,2.747,1535514682.259
4267,657,on,SINGLETON,04_detergent_3.jpg,,0,0.801,1535514685.030
4268,,SIGNAL,,,,,,1535514690.121
4269,,SIGNAL,,,,,,1535514690.121
4270,,SIGNAL,,,,,,1535514690.121
4271,,SIGNAL,,,,,,1535514691.734
4272,,SIGNAL,,,,,,1535514693.635
4273,658,interval,,,,,8.260,1535514685.859
4274,658,on,SINGLETON,01_chocolate_2.jpg,,0,0.801,1535514694.144
4275,,SIGNAL,,,,,,1535514697.074
4276,,SIGNAL,,,,,,1535514697.434
4277,659,interval,,,,,4.094,1535514694.979
4278,659,on,SINGLETON,09_detergent_2.jpg,,0,0.801,1535514699.108
4279,,SIGNAL,,,,,,1535514701.915
4280,,SIGNAL,,,,,,1535514701.915
4281,660,interval,,,,,2.976,1535514699.937
4282,660,on,,09_chocolate_2.jpg,False,1,0.800,1535514702.938
4283,,SIGNAL,,,,,,1535514703.770
4284,660,image_interval,,,,,0.400,1535514703.769
4285,660,on,00_chocolate_1.jpg,,False,0,0.801,1535514704.193
4286,,SIGNAL,,,,,,1535514707.620
4287,,SIGNAL,,,,,,1535514707.620
4288,,SIGNAL,,,,,,1535514708.834
4289,661,interval,,,,,4.597,1535514705.022
4290,661,on,,03_chocolate_2.jpg,True,0,0.799,1535514709.642
4291,,SIGNAL,,,,,,1535514710.734
4292,661,image_interval,,,,,0.400,1535514710.472
4293,661,on,00_chocolate_2.jpg,,True,0,0.800,1535514710.896
4294,,SIGNAL,,,,,,1535514715.071
4295,,SIGNAL,,,,,,1535514715.071
4296,,SIGNAL,,,,,,1535514716.434
4297,662,interval,,,,,6.345,1535514711.725
4298,662,on,SINGLETON,08_chocolate_3.jpg,,0,0.801,1535514718.094
4299,,SIGNAL,,,,,,1535514723.762
4300,,SIGNAL,,,,,,1535514723.762
4301,,SIGNAL,,,,,,1535514723.762
4302,,SIGNAL,,,,,,1535514724.035
4303,,SIGNAL,,,,,,1535514725.935
4304,663,interval,,,,,8.833,1535514718.928
4305,663,on,SINGLETON,01_detergent_3.jpg,,0,0.800,1535514727.785
4306,664,interval,,,,,0.937,1535514728.613
4307,664,on,,09_detergent_2.jpg,True,0,0.799,1535514729.574
4308,,SIGNAL,,,,,,1535514730.404
4309,,SIGNAL,,,,,,1535514730.404
4310,664,image_interval,,,,,0.400,1535514730.402
4311,664,on,00_detergent_2.jpg,,True,0,0.800,1535514730.826
4312,,SIGNAL,,,,,,1535514735.901
4313,,SIGNAL,,,,,,1535514735.901
4314,,SIGNAL,,,,,,1535514735.901
4315,,SIGNAL,,,,,,1535514737.334
4316,,SIGNAL,,,,,,1535514739.234
4317,665,interval,,,,,8.245,1535514731.654
4318,665,on,SINGLETON,01_detergent_2.jpg,,0,0.800,1535514739.925
4319,,SIGNAL,,,,,,1535514745.585
4320,,SIGNAL,,,,,,1535514745.585
4321,,SIGNAL,,,,,,1535514745.585
4322,,SIGNAL,,,,,,1535514746.835
4323,,SIGNAL,,,,,,1535514748.735
4324,666,interval,,,,,8.827,1535514740.756
4325,666,on,SINGLETON,02_chocolate_2.jpg,,0,0.799,1535514749.608
4326,,SIGNAL,,,,,,1535514752.519
4327,,SIGNAL,,,,,,1535514752.535
4328,,SIGNAL,,,,,,1535514754.435
4329,667,interval,,,,,4.074,1535514750.445
4330,667,on,,04_detergent_2.jpg,False,0,0.799,1535514754.542
4331,667,image_interval,,,,,0.400,1535514755.379
4332,667,on,00_detergent_3.jpg,,False,0,0.800,1535514755.802
4333,,SIGNAL,,,,,,1535514761.021
4334,,SIGNAL,,,,,,1535514761.021
4335,,SIGNAL,,,,,,1535514761.021
4336,,SIGNAL,,,,,,1535514762.034
4337,,SIGNAL,,,,,,1535514763.934
4338,668,interval,,,,,8.390,1535514756.629
4339,668,on,,01_chocolate_3.jpg,False,0,0.801,1535514765.043
4340,,SIGNAL,,,,,,1535514765.872
4341,668,image_interval,,,,,0.400,1535514765.871
4342,668,on,00_chocolate_1.jpg,,False,0,0.801,1535514766.294
4343,,SIGNAL,,,,,,1535514770.158
4344,,SIGNAL,,,,,,1535514770.159
4345,,SIGNAL,,,,,,1535514771.535
4346,669,interval,,,,,6.034,1535514767.123
4347,669,on,,02_chocolate_2.jpg,True,1,0.801,1535514773.181
4348,,SIGNAL,,,,,,1535514774.010
4349,669,image_interval,,,,,0.400,1535514774.009
4350,669,on,00_chocolate_2.jpg,,True,0,0.800,1535514774.432
4351,,SIGNAL,,,,,,1535514777.970
4352,,SIGNAL,,,,,,1535514777.970
4353,,SIGNAL,,,,,,1535514779.134
4354,670,interval,,,,,4.708,1535514775.260
4355,670,on,,04_chocolate_3.jpg,False,1,0.800,1535514779.993
4356,,K_PRESS,,,,,,1535514780.827
4357,,SIGNAL,,,,,,1535514781.034
4358,670,image_interval,,,,,0.400,1535514780.826
4359,670,on,00_chocolate_1.jpg,,False,0,0.800,1535514781.250
4360,,SIGNAL,,,,,,1535514786.565
4361,,SIGNAL,,,,,,1535514786.565
4362,,SIGNAL,,,,,,1535514786.734
4363,,SIGNAL,,,,,,1535514788.634
4364,,SIGNAL,,,,,,1535514790.534
4365,671,interval,,,,,8.485,1535514782.078
4366,671,on,,05_detergent_1.jpg,True,0,0.799,1535514790.587
4367,671,image_interval,,,,,0.400,1535514791.414
4368,671,on,00_detergent_1.jpg,,True,0,0.800,1535514791.839
4369,672,interval,,,,,0.651,1535514792.667
4370,672,on,,03_chocolate_2.jpg,False,0,0.800,1535514793.342
4371,,SIGNAL,,,,,,1535514794.170
4372,,SIGNAL,,,,,,1535514794.334
4373,672,image_interval,,,,,0.400,1535514794.169
4374,672,on,00_chocolate_1.jpg,,False,0,0.799,1535514794.592
4375,,SIGNAL,,,,,,1535514799.160
4376,,SIGNAL,,,,,,1535514799.160
4377,,SIGNAL,,,,,,1535514800.034
4378,,SIGNAL,,,,,,1535514801.935
4379,673,interval,,,,,6.739,1535514795.419
4380,673,on,,06_detergent_3.jpg,False,0,0.801,1535514802.181
4381,673,image_interval,,,,,0.400,1535514803.013
4382,673,on,00_detergent_2.jpg,,False,0,0.800,1535514803.437
4383,,SIGNAL,,,,,,1535514805.916
4384,,SIGNAL,,,,,,1535514805.916
4385,674,interval,,,,,2.649,1535514804.266
4386,674,on,SINGLETON,04_detergent_2.jpg,,0,0.800,1535514806.940
4387,,SIGNAL,,,,,,1535514811.960
4388,,SIGNAL,,,,,,1535514811.960
4389,,SIGNAL,,,,,,1535514811.960
4390,,SIGNAL,,,,,,1535514813.334
4391,,SIGNAL,,,,,,1535514815.234
4392,675,interval,,,,,8.190,1535514807.769
4393,675,on,SINGLETON,09_chocolate_2.jpg,,0,0.800,1535514815.984
4394,676,interval,,,,,0.673,1535514816.813
4395,676,on,,03_chocolate_3.jpg,False,0,0.800,1535514817.509
4396,,SIGNAL,,,,,,1535514818.346
4397,676,image_interval,,,,,0.400,1535514818.345
4398,676,on,00_chocolate_1.jpg,,False,1,0.800,1535514818.769
4399,677,interval,,,,,0.767,1535514819.597
4400,677,on,SINGLETON,05_detergent_1.jpg,,0,0.800,1535514820.391
4401,,SIGNAL,,,,,,1535514824.175
4402,,SIGNAL,,,,,,1535514824.175
4403,,SIGNAL,,,,,,1535514824.175
4404,,SIGNAL,,,,,,1535514824.734
4405,678,interval,,,,,4.953,1535514821.220
4406,678,on,SINGLETON,06_detergent_2.jpg,,1,0.801,1535514826.198
4407,,SIGNAL,,,,,,1535514830.458
4408,,SIGNAL,,,,,,1535514830.458
4409,,SIGNAL,,,,,,1535514830.458
4410,,SIGNAL,,,,,,1535514832.334
4411,679,interval,,,,,6.424,1535514827.032
4412,679,on,,05_chocolate_2.jpg,False,0,0.800,1535514833.479
4413,,SIGNAL,,,,,,1535514834.308
4414,679,image_interval,,,,,0.400,1535514834.307
4415,679,on,00_chocolate_1.jpg,,False,1,0.800,1535514834.730
4416,,K_PRESS,,,,,,1535514837.124
4417,,SIGNAL,,,,,,1535514837.124
4418,,SIGNAL,,,,,,1535514838.034
4419,680,interval,,,,,2.562,1535514835.560
4420,680,on,,05_detergent_1.jpg,False,1,0.801,1535514838.146
4421,,K_PRESS,,,,,,1535514838.975
4422,680,image_interval,,,,,0.400,1535514838.974
4423,680,on,00_detergent_3.jpg,,False,0,0.800,1535514839.399
4424,,SIGNAL,,,,,,1535514843.185
4425,,SIGNAL,,,,,,1535514843.185
4426,,SIGNAL,,,,,,1535514843.734
4427,681,interval,,,,,4.955,1535514840.228
4428,681,on,SINGLETON,03_detergent_2.jpg,,0,0.800,1535514845.209
4429,,SIGNAL,,,,,,1535514850.473
4430,,SIGNAL,,,,,,1535514850.473
4431,,SIGNAL,,,,,,1535514850.473
4432,,SIGNAL,,,,,,1535514851.334
4433,,SIGNAL,,,,,,1535514853.234
4434,682,interval,,,,,8.428,1535514846.044
4435,682,on,SINGLETON,06_chocolate_2.jpg,,0,0.800,1535514854.497
4436,,SIGNAL,,,,,,1535514859.871
4437,,SIGNAL,,,,,,1535514859.871
4438,,SIGNAL,,,,,,1535514859.871
4439,,SIGNAL,,,,,,1535514860.834
4440,,SIGNAL,,,,,,1535514862.733
4441,683,interval,,,,,8.539,1535514855.331
4442,683,on,,07_detergent_1.jpg,False,0,0.800,1535514863.893
4443,,SIGNAL,,,,,,1535514864.722
4444,683,image_interval,,,,,0.400,1535514864.721
4445,683,on,00_detergent_3.jpg,,False,1,0.801,1535514865.145
4446,,SIGNAL,,,,,,1535514870.044
4447,,SIGNAL,,,,,,1535514870.044
4448,,SIGNAL,,,,,,1535514870.333
4449,,SIGNAL,,,,,,1535514872.235
4450,684,interval,,,,,8.068,1535514865.974
4451,684,on,SINGLETON,05_chocolate_2.jpg,,1,0.801,1535514874.069
4452,,SIGNAL,,,,,,1535514878.515
4453,,SIGNAL,,,,,,1535514878.515
4454,,SIGNAL,,,,,,1535514878.515
4455,,SIGNAL,,,,,,1535514879.834
4456,685,interval,,,,,6.611,1535514874.902
4457,685,on,,01_chocolate_1.jpg,False,0,0.799,1535514881.537
4458,,SIGNAL,,,,,,1535514882.365
4459,685,image_interval,,,,,0.400,1535514882.364
4460,685,on,00_chocolate_2.jpg,,False,0,0.800,1535514882.788
4461,,SIGNAL,,,,,,1535514885.669
4462,,SIGNAL,,,,,,1535514885.669
4463,,SIGNAL,,,,,,1535514887.434
4464,686,interval,,,,,4.052,1535514883.616
4465,686,on,,09_chocolate_2.jpg,False,1,0.799,1535514887.690
4466,,K_PRESS,,,,,,1535514888.518
4467,686,image_interval,,,,,0.400,1535514888.517
4468,686,on,00_chocolate_1.jpg,,False,0,0.800,1535514888.941
4469,,SIGNAL,,,,,,1535514891.869
4470,,SIGNAL,,,,,,1535514891.869
4471,,SIGNAL,,,,,,1535514893.133
4472,687,interval,,,,,4.098,1535514889.770
4473,687,on,,07_detergent_1.jpg,False,0,0.800,1535514893.892
4474,,SIGNAL,,,,,,1535514895.034
4475,687,image_interval,,,,,0.400,1535514894.720
4476,687,on,00_detergent_3.jpg,,False,0,0.801,1535514895.143
4477,,SIGNAL,,,,,,1535514900.005
4478,,SIGNAL,,,,,,1535514900.005
4479,,SIGNAL,,,,,,1535514900.734
4480,,SIGNAL,,,,,,1535514902.634
4481,688,interval,,,,,8.031,1535514895.973
4482,688,on,,02_detergent_1.jpg,False,0,0.801,1535514904.029
4483,,SIGNAL,,,,,,1535514904.858
4484,688,image_interval,,,,,0.400,1535514904.857
4485,688,on,00_detergent_2.jpg,,False,0,0.800,1535514905.281
4486,,SIGNAL,,,,,,1535514909.602
4487,,SIGNAL,,,,,,1535514909.602
4488,,SIGNAL,,,,,,1535514910.234
4489,,SIGNAL,,,,,,1535514912.133
4490,689,interval,,,,,6.491,1535514906.109
4491,689,on,,03_detergent_1.jpg,False,0,0.799,1535514912.625
4492,689,image_interval,,,,,0.400,1535514913.452
4493,689,on,00_detergent_3.jpg,,False,0,0.800,1535514913.876
4494,,SIGNAL,,,,,,1535514916.198
4495,,SIGNAL,,,,,,1535514916.198
4496,690,interval,,,,,2.492,1535514914.705
4497,690,on,SINGLETON,05_chocolate_2.jpg,,0,0.800,1535514917.222
4498,,SIGNAL,,,,,,1535514921.267
4499,,SIGNAL,,,,,,1535514921.267
4500,,SIGNAL,,,,,,1535514921.634
4501,,SIGNAL,,,,,,1535514923.534
4502,691,interval,,,,,6.215,1535514918.051
4503,691,on,,07_detergent_3.jpg,False,0,0.800,1535514924.288
4504,,SIGNAL,,,,,,1535514925.434
4505,691,image_interval,,,,,0.400,1535514925.116
4506,691,on,00_detergent_2.jpg,,False,0,0.799,1535514925.541
